 ID,PARAM,Date,Flow,SYM
08LB047,1,1960/05/18,217,
08LB047,1,1960/05/19,208,
08LB047,1,1960/05/20,221,
08LB047,1,1960/05/21,231,
08LB047,1,1960/05/22,209,
08LB047,1,1960/05/23,189,
08LB047,1,1960/05/24,174,
08LB047,1,1960/05/25,165,
08LB047,1,1960/05/26,165,
08LB047,1,1960/05/27,194,
08LB047,1,1960/05/28,200,
08LB047,1,1960/05/29,194,
08LB047,1,1960/05/30,202,
08LB047,1,1960/05/31,177,
08LB047,1,1960/06/01,331,
08LB047,1,1960/06/02,391,
08LB047,1,1960/06/03,544,
08LB047,1,1960/06/04,532,E
08LB047,1,1960/06/05,368,E
08LB047,1,1960/06/06,311,E
08LB047,1,1960/06/07,323,E
08LB047,1,1960/06/08,331,E
08LB047,1,1960/06/09,300,
08LB047,1,1960/06/10,354,
08LB047,1,1960/06/11,396,
08LB047,1,1960/06/12,513,
08LB047,1,1960/06/13,524,
08LB047,1,1960/06/14,561,
08LB047,1,1960/06/15,501,
08LB047,1,1960/06/16,538,
08LB047,1,1960/06/17,566,
08LB047,1,1960/06/18,433,
08LB047,1,1960/06/19,362,
08LB047,1,1960/06/20,445,
08LB047,1,1960/06/21,320,
08LB047,1,1960/06/22,326,
08LB047,1,1960/06/23,399,
08LB047,1,1960/06/24,501,
08LB047,1,1960/06/25,637,
08LB047,1,1960/06/26,623,
08LB047,1,1960/06/27,586,
08LB047,1,1960/06/28,592,
08LB047,1,1960/06/29,651,
08LB047,1,1960/06/30,680,
08LB047,1,1960/07/01,702,
08LB047,1,1960/07/02,750,
08LB047,1,1960/07/03,646,
08LB047,1,1960/07/04,555,
08LB047,1,1960/07/05,538,
08LB047,1,1960/07/06,538,
08LB047,1,1960/07/07,617,
08LB047,1,1960/07/08,665,
08LB047,1,1960/07/09,623,
08LB047,1,1960/07/10,470,
08LB047,1,1960/07/11,394,
08LB047,1,1960/07/12,394,
08LB047,1,1960/07/13,473,
08LB047,1,1960/07/14,518,
08LB047,1,1960/07/15,580,
08LB047,1,1960/07/16,561,
08LB047,1,1960/07/17,532,
08LB047,1,1960/07/18,555,
08LB047,1,1960/07/19,518,
08LB047,1,1960/07/20,521,
08LB047,1,1960/07/21,464,
08LB047,1,1960/07/22,408,
08LB047,1,1960/07/23,379,
08LB047,1,1960/07/24,317,
08LB047,1,1960/07/25,262,
08LB047,1,1960/07/26,251,
08LB047,1,1960/07/27,273,
08LB047,1,1960/07/28,279,
08LB047,1,1960/07/29,314,
08LB047,1,1960/07/30,345,
08LB047,1,1960/07/31,337,
08LB047,1,1960/08/01,351,
08LB047,1,1960/08/02,345,
08LB047,1,1960/08/03,320,
08LB047,1,1960/08/04,334,
08LB047,1,1960/08/05,340,
08LB047,1,1960/08/06,286,
08LB047,1,1960/08/07,249,
08LB047,1,1960/08/08,242,
08LB047,1,1960/08/09,229,
08LB047,1,1960/08/10,251,
08LB047,1,1960/08/11,272,
08LB047,1,1960/08/12,277,
08LB047,1,1960/08/13,268,
08LB047,1,1960/08/14,234,
08LB047,1,1960/08/15,197,
08LB047,1,1960/08/16,192,
08LB047,1,1960/08/17,192,
08LB047,1,1960/08/18,251,
08LB047,1,1960/08/19,303,
08LB047,1,1960/08/20,238,
08LB047,1,1960/08/21,217,
08LB047,1,1960/08/22,189,
08LB047,1,1960/08/23,171,
08LB047,1,1960/08/24,161,E
08LB047,1,1960/08/25,151,
08LB047,1,1960/08/26,157,
08LB047,1,1960/08/27,164,
08LB047,1,1960/08/28,143,
08LB047,1,1960/08/29,230,
08LB047,1,1960/08/30,217,
08LB047,1,1960/08/31,205,
08LB047,1,1960/09/01,255,
08LB047,1,1960/09/02,283,
08LB047,1,1960/09/03,175,
08LB047,1,1960/09/04,153,
08LB047,1,1960/09/05,175,
08LB047,1,1960/09/06,242,
08LB047,1,1960/09/07,189,
08LB047,1,1960/09/08,150,
08LB047,1,1960/09/09,134,
08LB047,1,1960/09/10,125,
08LB047,1,1960/09/11,125,
08LB047,1,1960/09/12,121,
08LB047,1,1960/09/13,121,
08LB047,1,1960/09/14,121,
08LB047,1,1960/09/15,125,
08LB047,1,1960/09/16,118,
08LB047,1,1960/09/17,106,
08LB047,1,1960/09/18,102,
08LB047,1,1960/09/19,303,
08LB047,1,1960/09/20,365,
08LB047,1,1960/09/21,377,
08LB047,1,1960/09/22,212,
08LB047,1,1960/09/23,213,
08LB047,1,1960/09/24,242,
08LB047,1,1960/09/25,229,
08LB047,1,1960/09/26,222,E
08LB047,1,1960/09/27,211,E
08LB047,1,1960/09/28,200,E
08LB047,1,1960/09/29,190,E
08LB047,1,1960/09/30,181,E
08LB047,1,1960/10/01,173,E
08LB047,1,1960/10/02,170,E
08LB047,1,1960/10/03,167,E
08LB047,1,1960/10/04,167,E
08LB047,1,1960/10/05,181,E
08LB047,1,1960/10/06,212,E
08LB047,1,1960/10/07,255,E
08LB047,1,1960/10/08,240,
08LB047,1,1960/10/09,201,
08LB047,1,1960/10/10,153,
08LB047,1,1960/10/11,125,
08LB047,1,1960/10/12,101,
08LB047,1,1960/10/13,112,
08LB047,1,1960/10/14,104,
08LB047,1,1960/10/15,102,
08LB047,1,1960/10/16,99.7,
08LB047,1,1960/10/17,108,
08LB047,1,1960/10/18,109,
08LB047,1,1960/10/19,99.7,
08LB047,1,1960/10/20,97.4,
08LB047,1,1960/10/21,108,
08LB047,1,1960/10/22,121,
08LB047,1,1960/10/23,143,
08LB047,1,1960/10/24,244,
08LB047,1,1960/10/25,331,
08LB047,1,1960/10/26,242,
08LB047,1,1960/10/27,201,
08LB047,1,1960/10/28,178,
08LB047,1,1960/10/29,170,
08LB047,1,1960/10/30,143,
08LB047,1,1960/10/31,140,
08LB047,1,1960/11/01,131,
08LB047,1,1960/11/02,128,
08LB047,1,1960/11/03,123,
08LB047,1,1960/11/04,109,
08LB047,1,1960/11/05,123,
08LB047,1,1960/11/06,98,
08LB047,1,1960/11/07,95.1,
08LB047,1,1960/11/08,87.5,
08LB047,1,1960/11/09,82.4,
08LB047,1,1960/11/10,81.8,
08LB047,1,1960/11/11,79.9,
08LB047,1,1960/11/12,79.9,
08LB047,1,1960/11/13,75.9,
08LB047,1,1960/11/14,72.2,
08LB047,1,1960/11/15,69.7,
08LB047,1,1960/11/16,69.1,
08LB047,1,1960/11/17,67.7,
08LB047,1,1960/11/18,62.3,
08LB047,1,1960/11/19,56.6,
08LB047,1,1960/11/20,58,E
08LB047,1,1960/11/21,60,
08LB047,1,1960/11/22,55.8,
08LB047,1,1960/11/23,55.8,
08LB047,1,1960/11/24,56.6,
08LB047,1,1960/11/25,51.8,
08LB047,1,1960/11/26,55.8,
08LB047,1,1960/11/27,64.6,
08LB047,1,1960/11/28,56.6,
08LB047,1,1960/11/29,60,
08LB047,1,1960/11/30,51.8,
08LB047,1,1960/12/01,51.8,
08LB047,1,1960/12/02,51.8,
08LB047,1,1960/12/03,51.8,
08LB047,1,1960/12/04,46.4,
08LB047,1,1960/12/05,46.4,
08LB047,1,1960/12/06,51,
08LB047,1,1960/12/07,50.4,
08LB047,1,1960/12/08,49.8,
08LB047,1,1960/12/09,49.8,
08LB047,1,1960/12/10,49.8,
08LB047,1,1960/12/11,51,
08LB047,1,1960/12/12,51,
08LB047,1,1960/12/13,51,
08LB047,1,1960/12/14,49.6,B
08LB047,1,1960/12/15,48.1,B
08LB047,1,1960/12/16,47.9,B
08LB047,1,1960/12/17,47.3,B
08LB047,1,1960/12/18,46.7,B
08LB047,1,1960/12/19,46.2,B
08LB047,1,1960/12/20,45.9,B
08LB047,1,1960/12/21,45.6,B
08LB047,1,1960/12/22,45.3,B
08LB047,1,1960/12/23,45,B
08LB047,1,1960/12/24,44.7,B
08LB047,1,1960/12/25,44.5,B
08LB047,1,1960/12/26,44.2,B
08LB047,1,1960/12/27,43.3,B
08LB047,1,1960/12/28,43,B
08LB047,1,1960/12/29,42.8,B
08LB047,1,1960/12/30,42.8,B
08LB047,1,1960/12/31,42.5,B
08LB047,1,1961/01/01,42.5,B
08LB047,1,1961/01/02,42.5,B
08LB047,1,1961/01/03,42.5,B
08LB047,1,1961/01/04,42.5,B
08LB047,1,1961/01/05,42.2,B
08LB047,1,1961/01/06,42.2,B
08LB047,1,1961/01/07,41.9,B
08LB047,1,1961/01/08,41.9,B
08LB047,1,1961/01/09,41.6,B
08LB047,1,1961/01/10,41.3,B
08LB047,1,1961/01/11,40.8,B
08LB047,1,1961/01/12,40.5,B
08LB047,1,1961/01/13,40.2,B
08LB047,1,1961/01/14,40.2,B
08LB047,1,1961/01/15,39.9,B
08LB047,1,1961/01/16,39.6,B
08LB047,1,1961/01/17,39.6,B
08LB047,1,1961/01/18,39.6,B
08LB047,1,1961/01/19,39.6,B
08LB047,1,1961/01/20,39.6,B
08LB047,1,1961/01/21,39.6,B
08LB047,1,1961/01/22,39.6,B
08LB047,1,1961/01/23,39.6,B
08LB047,1,1961/01/24,39.6,B
08LB047,1,1961/01/25,39.6,B
08LB047,1,1961/01/26,39.6,B
08LB047,1,1961/01/27,39.6,B
08LB047,1,1961/01/28,39.6,B
08LB047,1,1961/01/29,39.6,B
08LB047,1,1961/01/30,39.6,B
08LB047,1,1961/01/31,39.6,B
08LB047,1,1961/02/01,39.6,B
08LB047,1,1961/02/02,39.6,B
08LB047,1,1961/02/03,39.4,B
08LB047,1,1961/02/04,39.4,B
08LB047,1,1961/02/05,39.1,B
08LB047,1,1961/02/06,39.1,B
08LB047,1,1961/02/07,38.8,B
08LB047,1,1961/02/08,38.5,B
08LB047,1,1961/02/09,38.2,B
08LB047,1,1961/02/10,37.9,B
08LB047,1,1961/02/11,37.9,B
08LB047,1,1961/02/12,37.7,B
08LB047,1,1961/02/13,37.7,B
08LB047,1,1961/02/14,37.7,B
08LB047,1,1961/02/15,37.4,B
08LB047,1,1961/02/16,37.4,B
08LB047,1,1961/02/17,37.4,B
08LB047,1,1961/02/18,37.1,B
08LB047,1,1961/02/19,37.1,B
08LB047,1,1961/02/20,36.8,B
08LB047,1,1961/02/21,36.8,B
08LB047,1,1961/02/22,36.5,B
08LB047,1,1961/02/23,36.5,B
08LB047,1,1961/02/24,36.2,B
08LB047,1,1961/02/25,36.2,B
08LB047,1,1961/02/26,36.2,B
08LB047,1,1961/02/27,36.2,B
08LB047,1,1961/02/28,36,B
08LB047,1,1961/03/01,35.1,B
08LB047,1,1961/03/02,34.3,B
08LB047,1,1961/03/03,33.1,
08LB047,1,1961/03/04,31.1,
08LB047,1,1961/03/05,29.4,
08LB047,1,1961/03/06,29.2,
08LB047,1,1961/03/07,29.2,
08LB047,1,1961/03/08,27.8,
08LB047,1,1961/03/09,27.8,
08LB047,1,1961/03/10,27.8,
08LB047,1,1961/03/11,27.8,
08LB047,1,1961/03/12,27.8,
08LB047,1,1961/03/13,28.3,
08LB047,1,1961/03/14,28.3,
08LB047,1,1961/03/15,29.4,
08LB047,1,1961/03/16,28.3,
08LB047,1,1961/03/17,30.6,
08LB047,1,1961/03/18,31.1,
08LB047,1,1961/03/19,31.1,
08LB047,1,1961/03/20,31.1,
08LB047,1,1961/03/21,31.7,
08LB047,1,1961/03/22,33.1,
08LB047,1,1961/03/23,33.1,
08LB047,1,1961/03/24,33.1,
08LB047,1,1961/03/25,34,
08LB047,1,1961/03/26,35.1,
08LB047,1,1961/03/27,41.3,
08LB047,1,1961/03/28,41.3,
08LB047,1,1961/03/29,41.3,
08LB047,1,1961/03/30,41.3,
08LB047,1,1961/03/31,41.3,
08LB047,1,1961/04/01,46.4,
08LB047,1,1961/04/02,46.4,
08LB047,1,1961/04/03,65.7,
08LB047,1,1961/04/04,76.2,
08LB047,1,1961/04/05,66,
08LB047,1,1961/04/06,64.6,
08LB047,1,1961/04/07,61.7,
08LB047,1,1961/04/08,57.5,
08LB047,1,1961/04/09,56.1,
08LB047,1,1961/04/10,55.8,
08LB047,1,1961/04/11,53.8,
08LB047,1,1961/04/12,55.8,
08LB047,1,1961/04/13,55.8,
08LB047,1,1961/04/14,57.8,
08LB047,1,1961/04/15,57.8,
08LB047,1,1961/04/16,58.3,
08LB047,1,1961/04/17,59.2,
08LB047,1,1961/04/18,59.2,
08LB047,1,1961/04/19,59.5,
08LB047,1,1961/04/20,59.5,
08LB047,1,1961/04/21,60,
08LB047,1,1961/04/22,60.9,
08LB047,1,1961/04/23,60,
08LB047,1,1961/04/24,59.2,
08LB047,1,1961/04/25,60,
08LB047,1,1961/04/26,62.3,
08LB047,1,1961/04/27,79.9,
08LB047,1,1961/04/28,85,
08LB047,1,1961/04/29,85,
08LB047,1,1961/04/30,87.5,
08LB047,1,1961/05/01,118,
08LB047,1,1961/05/02,189,
08LB047,1,1961/05/03,209,
08LB047,1,1961/05/04,217,
08LB047,1,1961/05/05,253,
08LB047,1,1961/05/06,263,
08LB047,1,1961/05/07,188,
08LB047,1,1961/05/08,195,
08LB047,1,1961/05/09,203,
08LB047,1,1961/05/10,217,
08LB047,1,1961/05/11,218,
08LB047,1,1961/05/12,221,
08LB047,1,1961/05/13,221,
08LB047,1,1961/05/14,225,
08LB047,1,1961/05/15,252,
08LB047,1,1961/05/16,266,
08LB047,1,1961/05/17,280,
08LB047,1,1961/05/18,306,
08LB047,1,1961/05/19,320,
08LB047,1,1961/05/20,433,
08LB047,1,1961/05/21,561,
08LB047,1,1961/05/22,566,
08LB047,1,1961/05/23,623,
08LB047,1,1961/05/24,629,
08LB047,1,1961/05/25,566,
08LB047,1,1961/05/26,501,
08LB047,1,1961/05/27,685,
08LB047,1,1961/05/28,844,
08LB047,1,1961/05/29,629,
08LB047,1,1961/05/30,467,
08LB047,1,1961/05/31,493,
08LB047,1,1961/06/01,549,
08LB047,1,1961/06/02,606,
08LB047,1,1961/06/03,646,
08LB047,1,1961/06/04,835,
08LB047,1,1961/06/05,767,
08LB047,1,1961/06/06,807,
08LB047,1,1961/06/07,923,
08LB047,1,1961/06/08,923,
08LB047,1,1961/06/09,623,
08LB047,1,1961/06/10,490,
08LB047,1,1961/06/11,416,
08LB047,1,1961/06/12,439,
08LB047,1,1961/06/13,473,
08LB047,1,1961/06/14,459,
08LB047,1,1961/06/15,470,
08LB047,1,1961/06/16,501,
08LB047,1,1961/06/17,555,
08LB047,1,1961/06/18,564,
08LB047,1,1961/06/19,532,
08LB047,1,1961/06/20,513,
08LB047,1,1961/06/21,467,
08LB047,1,1961/06/22,382,
08LB047,1,1961/06/23,320,
08LB047,1,1961/06/24,320,
08LB047,1,1961/06/25,340,
08LB047,1,1961/06/26,354,
08LB047,1,1961/06/27,357,
08LB047,1,1961/06/28,289,
08LB047,1,1961/06/29,251,
08LB047,1,1961/06/30,241,
08LB047,1,1961/07/01,217,
08LB047,1,1961/07/02,208,
08LB047,1,1961/07/03,217,
08LB047,1,1961/07/04,209,
08LB047,1,1961/07/05,218,
08LB047,1,1961/07/06,246,
08LB047,1,1961/07/07,286,
08LB047,1,1961/07/08,286,
08LB047,1,1961/07/09,240,
08LB047,1,1961/07/10,218,
08LB047,1,1961/07/11,209,
08LB047,1,1961/07/12,219,
08LB047,1,1961/07/13,267,
08LB047,1,1961/07/14,275,
08LB047,1,1961/07/15,331,
08LB047,1,1961/07/16,340,
08LB047,1,1961/07/17,326,
08LB047,1,1961/07/18,286,
08LB047,1,1961/07/19,253,
08LB047,1,1961/07/20,259,
08LB047,1,1961/07/21,268,
08LB047,1,1961/07/22,331,
08LB047,1,1961/07/23,311,
08LB047,1,1961/07/24,283,
08LB047,1,1961/07/25,251,
08LB047,1,1961/07/26,213,
08LB047,1,1961/07/27,202,
08LB047,1,1961/07/28,195,
08LB047,1,1961/07/29,201,
08LB047,1,1961/07/30,192,
08LB047,1,1961/07/31,179,
08LB047,1,1961/08/01,178,
08LB047,1,1961/08/02,186,
08LB047,1,1961/08/03,217,
08LB047,1,1961/08/04,202,
08LB047,1,1961/08/05,218,
08LB047,1,1961/08/06,251,
08LB047,1,1961/08/07,245,
08LB047,1,1961/08/08,189,
08LB047,1,1961/08/09,181,
08LB047,1,1961/08/10,167,
08LB047,1,1961/08/11,160,
08LB047,1,1961/08/12,157,
08LB047,1,1961/08/13,172,
08LB047,1,1961/08/14,193,
08LB047,1,1961/08/15,199,
08LB047,1,1961/08/16,209,
08LB047,1,1961/08/17,199,
08LB047,1,1961/08/18,186,
08LB047,1,1961/08/19,181,
08LB047,1,1961/08/20,192,
08LB047,1,1961/08/21,201,
08LB047,1,1961/08/22,217,
08LB047,1,1961/08/23,208,
08LB047,1,1961/08/24,179,
08LB047,1,1961/08/25,167,
08LB047,1,1961/08/26,192,
08LB047,1,1961/08/27,176,
08LB047,1,1961/08/28,155,
08LB047,1,1961/08/29,137,
08LB047,1,1961/08/30,155,
08LB047,1,1961/08/31,294,
08LB047,1,1961/09/01,311,
08LB047,1,1961/09/02,216,
08LB047,1,1961/09/03,209,
08LB047,1,1961/09/04,259,
08LB047,1,1961/09/05,224,
08LB047,1,1961/09/06,207,
08LB047,1,1961/09/07,147,
08LB047,1,1961/09/08,118,
08LB047,1,1961/09/09,99.1,
08LB047,1,1961/09/10,90,
08LB047,1,1961/09/11,83.5,
08LB047,1,1961/09/12,78.4,
08LB047,1,1961/09/13,77.3,
08LB047,1,1961/09/14,76.7,
08LB047,1,1961/09/15,79.9,
08LB047,1,1961/09/16,82.4,
08LB047,1,1961/09/17,78.4,
08LB047,1,1961/09/18,79.3,
08LB047,1,1961/09/19,99.7,
08LB047,1,1961/09/20,85,
08LB047,1,1961/09/21,80.4,
08LB047,1,1961/09/22,70.2,
08LB047,1,1961/09/23,59.2,
08LB047,1,1961/09/24,55.2,
08LB047,1,1961/09/25,56.1,
08LB047,1,1961/09/26,59.5,
08LB047,1,1961/09/27,54.4,
08LB047,1,1961/09/28,56.1,
08LB047,1,1961/09/29,60.6,
08LB047,1,1961/09/30,55.5,
08LB047,1,1961/10/01,51.5,
08LB047,1,1961/10/02,50.4,
08LB047,1,1961/10/03,53.5,
08LB047,1,1961/10/04,57.8,
08LB047,1,1961/10/05,78.4,
08LB047,1,1961/10/06,173,
08LB047,1,1961/10/07,137,
08LB047,1,1961/10/08,96.8,
08LB047,1,1961/10/09,86.4,
08LB047,1,1961/10/10,114,
08LB047,1,1961/10/11,109,
08LB047,1,1961/10/12,94.6,
08LB047,1,1961/10/13,90,
08LB047,1,1961/10/14,110,
08LB047,1,1961/10/15,147,
08LB047,1,1961/10/16,255,
08LB047,1,1961/10/17,348,
08LB047,1,1961/10/18,216,
08LB047,1,1961/10/19,167,
08LB047,1,1961/10/20,150,
08LB047,1,1961/10/21,118,
08LB047,1,1961/10/22,106,
08LB047,1,1961/10/23,101,
08LB047,1,1961/10/24,94.6,
08LB047,1,1961/10/25,85,
08LB047,1,1961/10/26,85,
08LB047,1,1961/10/27,84.4,
08LB047,1,1961/10/28,81.3,
08LB047,1,1961/10/29,74.8,
08LB047,1,1961/10/30,70.2,
08LB047,1,1961/10/31,76.2,
08LB047,1,1961/11/01,75.9,
08LB047,1,1961/11/02,64.6,
08LB047,1,1961/11/03,56.1,
08LB047,1,1961/11/04,60,
08LB047,1,1961/11/05,60.9,
08LB047,1,1961/11/06,63.1,
08LB047,1,1961/11/07,60,
08LB047,1,1961/11/08,49.8,
08LB047,1,1961/11/09,51.5,
08LB047,1,1961/11/10,57.2,
08LB047,1,1961/11/11,60,
08LB047,1,1961/11/12,55.8,
08LB047,1,1961/11/13,53,
08LB047,1,1961/11/14,51.8,
08LB047,1,1961/11/15,49.8,
08LB047,1,1961/11/16,41.6,
08LB047,1,1961/11/17,40.8,
08LB047,1,1961/11/18,41.6,
08LB047,1,1961/11/19,46.4,
08LB047,1,1961/11/20,50.7,
08LB047,1,1961/11/21,49.8,
08LB047,1,1961/11/22,44.5,
08LB047,1,1961/11/23,39.6,
08LB047,1,1961/11/24,41.1,
08LB047,1,1961/11/25,35.7,
08LB047,1,1961/11/26,35.4,B
08LB047,1,1961/11/27,35.1,B
08LB047,1,1961/11/28,34.8,B
08LB047,1,1961/11/29,34.5,B
08LB047,1,1961/11/30,33.4,B
08LB047,1,1961/12/01,33.1,B
08LB047,1,1961/12/02,32.6,B
08LB047,1,1961/12/03,32,B
08LB047,1,1961/12/04,31.1,B
08LB047,1,1961/12/05,30.3,B
08LB047,1,1961/12/06,29.7,B
08LB047,1,1961/12/07,29.4,B
08LB047,1,1961/12/08,29.2,B
08LB047,1,1961/12/09,28.3,B
08LB047,1,1961/12/10,27.5,B
08LB047,1,1961/12/11,26.8,B
08LB047,1,1961/12/12,26.3,B
08LB047,1,1961/12/13,25.9,B
08LB047,1,1961/12/14,25.8,B
08LB047,1,1961/12/15,25.2,B
08LB047,1,1961/12/16,24.6,B
08LB047,1,1961/12/17,24.4,B
08LB047,1,1961/12/18,23.9,B
08LB047,1,1961/12/19,23.8,B
08LB047,1,1961/12/20,23.9,B
08LB047,1,1961/12/21,23.9,B
08LB047,1,1961/12/22,24.1,B
08LB047,1,1961/12/23,24.2,B
08LB047,1,1961/12/24,24.2,B
08LB047,1,1961/12/25,24.2,B
08LB047,1,1961/12/26,24.1,B
08LB047,1,1961/12/27,24.1,B
08LB047,1,1961/12/28,23.9,B
08LB047,1,1961/12/29,23.9,B
08LB047,1,1961/12/30,23.9,B
08LB047,1,1961/12/31,23.8,B
08LB047,1,1962/01/01,23.8,B
08LB047,1,1962/01/02,23.8,B
08LB047,1,1962/01/03,23.8,B
08LB047,1,1962/01/04,23.6,B
08LB047,1,1962/01/05,23.5,B
08LB047,1,1962/01/06,23.4,B
08LB047,1,1962/01/07,23.2,B
08LB047,1,1962/01/08,22.9,B
08LB047,1,1962/01/09,22.7,B
08LB047,1,1962/01/10,22.1,B
08LB047,1,1962/01/11,21.7,B
08LB047,1,1962/01/12,21,B
08LB047,1,1962/01/13,20.4,B
08LB047,1,1962/01/14,19.5,B
08LB047,1,1962/01/15,19,B
08LB047,1,1962/01/16,18.4,B
08LB047,1,1962/01/17,18,B
08LB047,1,1962/01/18,17.6,B
08LB047,1,1962/01/19,17.1,B
08LB047,1,1962/01/20,17,B
08LB047,1,1962/01/21,16.7,B
08LB047,1,1962/01/22,16.6,B
08LB047,1,1962/01/23,16.1,B
08LB047,1,1962/01/24,16,B
08LB047,1,1962/01/25,16,B
08LB047,1,1962/01/26,15.9,B
08LB047,1,1962/01/27,15.9,B
08LB047,1,1962/01/28,15.9,B
08LB047,1,1962/01/29,15.8,B
08LB047,1,1962/01/30,15.7,B
08LB047,1,1962/01/31,15.7,B
08LB047,1,1962/02/01,15.6,B
08LB047,1,1962/02/02,15.6,B
08LB047,1,1962/02/03,15.6,B
08LB047,1,1962/02/04,15.4,B
08LB047,1,1962/02/05,15.4,B
08LB047,1,1962/02/06,15.3,B
08LB047,1,1962/02/07,15.3,B
08LB047,1,1962/02/08,15.3,B
08LB047,1,1962/02/09,15.3,B
08LB047,1,1962/02/10,15.3,B
08LB047,1,1962/02/11,15.3,B
08LB047,1,1962/02/12,15.3,B
08LB047,1,1962/02/13,15.3,B
08LB047,1,1962/02/14,15.1,B
08LB047,1,1962/02/15,15,B
08LB047,1,1962/02/16,15,B
08LB047,1,1962/02/17,15,B
08LB047,1,1962/02/18,15,B
08LB047,1,1962/02/19,14.9,B
08LB047,1,1962/02/20,14.9,B
08LB047,1,1962/02/21,14.9,B
08LB047,1,1962/02/22,14.9,B
08LB047,1,1962/02/23,14.9,B
08LB047,1,1962/02/24,14.7,B
08LB047,1,1962/02/25,14.7,B
08LB047,1,1962/02/26,14.7,B
08LB047,1,1962/02/27,14.7,B
08LB047,1,1962/02/28,14.6,B
08LB047,1,1962/03/01,14.6,B
08LB047,1,1962/03/02,14.4,B
08LB047,1,1962/03/03,14.4,B
08LB047,1,1962/03/04,14.3,B
08LB047,1,1962/03/05,14.3,B
08LB047,1,1962/03/06,14.2,B
08LB047,1,1962/03/07,14.2,B
08LB047,1,1962/03/08,14.2,B
08LB047,1,1962/03/09,14.2,B
08LB047,1,1962/03/10,14.2,B
08LB047,1,1962/03/11,14.2,B
08LB047,1,1962/03/12,14.2,B
08LB047,1,1962/03/13,14.2,B
08LB047,1,1962/03/14,14.2,B
08LB047,1,1962/03/15,14.2,B
08LB047,1,1962/03/16,14,B
08LB047,1,1962/03/17,14,B
08LB047,1,1962/03/18,14,B
08LB047,1,1962/03/19,14,B
08LB047,1,1962/03/20,14,B
08LB047,1,1962/03/21,13.6,B
08LB047,1,1962/03/22,13.6,B
08LB047,1,1962/03/23,13.6,B
08LB047,1,1962/03/24,13.3,B
08LB047,1,1962/03/25,13,B
08LB047,1,1962/03/26,13,B
08LB047,1,1962/03/27,13,B
08LB047,1,1962/03/28,13,B
08LB047,1,1962/03/29,13,B
08LB047,1,1962/03/30,13.3,B
08LB047,1,1962/03/31,14.2,B
08LB047,1,1962/04/01,14.7,B
08LB047,1,1962/04/02,18.1,B
08LB047,1,1962/04/03,24.4,B
08LB047,1,1962/04/04,32.6,B
08LB047,1,1962/04/05,41.1,B
08LB047,1,1962/04/06,46.2,B
08LB047,1,1962/04/07,48.7,B
08LB047,1,1962/04/08,50.4,B
08LB047,1,1962/04/09,51.8,
08LB047,1,1962/04/10,51,
08LB047,1,1962/04/11,50.4,
08LB047,1,1962/04/12,49.3,
08LB047,1,1962/04/13,48.1,
08LB047,1,1962/04/14,56.6,
08LB047,1,1962/04/15,70.8,
08LB047,1,1962/04/16,79.9,
08LB047,1,1962/04/17,90,
08LB047,1,1962/04/18,87.5,
08LB047,1,1962/04/19,108,
08LB047,1,1962/04/20,143,
08LB047,1,1962/04/21,150,
08LB047,1,1962/04/22,143,
08LB047,1,1962/04/23,137,
08LB047,1,1962/04/24,167,
08LB047,1,1962/04/25,251,
08LB047,1,1962/04/26,228,
08LB047,1,1962/04/27,201,
08LB047,1,1962/04/28,165,
08LB047,1,1962/04/29,137,
08LB047,1,1962/04/30,128,
08LB047,1,1962/05/01,121,
08LB047,1,1962/05/02,112,
08LB047,1,1962/05/03,111,
08LB047,1,1962/05/04,108,
08LB047,1,1962/05/05,101,
08LB047,1,1962/05/06,92.6,
08LB047,1,1962/05/07,85,
08LB047,1,1962/05/08,83.8,
08LB047,1,1962/05/09,81,
08LB047,1,1962/05/10,83,
08LB047,1,1962/05/11,105,
08LB047,1,1962/05/12,125,
08LB047,1,1962/05/13,145,
08LB047,1,1962/05/14,164,
08LB047,1,1962/05/15,192,
08LB047,1,1962/05/16,193,
08LB047,1,1962/05/17,209,
08LB047,1,1962/05/18,227,
08LB047,1,1962/05/19,255,
08LB047,1,1962/05/20,292,
08LB047,1,1962/05/21,303,
08LB047,1,1962/05/22,303,
08LB047,1,1962/05/23,343,
08LB047,1,1962/05/24,394,
08LB047,1,1962/05/25,430,
08LB047,1,1962/05/26,479,
08LB047,1,1962/05/27,501,
08LB047,1,1962/05/28,513,
08LB047,1,1962/05/29,513,
08LB047,1,1962/05/30,456,
08LB047,1,1962/05/31,394,
08LB047,1,1962/06/01,343,
08LB047,1,1962/06/02,314,
08LB047,1,1962/06/03,306,
08LB047,1,1962/06/04,309,
08LB047,1,1962/06/05,265,
08LB047,1,1962/06/06,242,
08LB047,1,1962/06/07,238,
08LB047,1,1962/06/08,309,
08LB047,1,1962/06/09,490,
08LB047,1,1962/06/10,501,
08LB047,1,1962/06/11,425,
08LB047,1,1962/06/12,433,
08LB047,1,1962/06/13,326,
08LB047,1,1962/06/14,462,
08LB047,1,1962/06/15,433,
08LB047,1,1962/06/16,479,
08LB047,1,1962/06/17,549,
08LB047,1,1962/06/18,549,
08LB047,1,1962/06/19,524,
08LB047,1,1962/06/20,484,
08LB047,1,1962/06/21,597,
08LB047,1,1962/06/22,430,
08LB047,1,1962/06/23,402,
08LB047,1,1962/06/24,413,
